,target
24183,0
24289,0
20899,0
12948,0
18453,0
23779,0
2075,0
6378,0
14031,0
18929,0
41956,1
11501,0
16777,0
15261,0
20678,1
11591,0
30141,1
5643,0
10911,0
11859,0
6980,0
8226,0
21852,0
7074,0
5036,0
13228,0
13650,0
31118,0
14895,0
23866,0
22313,0
4139,0
7281,0
15576,0
21378,0
1264,0
12735,0
24436,0
15484,0
31729,0
12804,0
33197,0
20949,0
31646,0
31159,0
23039,0
14498,0
13188,0
14910,0
33767,1
24921,0
36523,0
35145,0
19833,1
34190,0
30188,1
20802,0
3536,0
36324,0
27385,0
7382,0
13138,0
30224,0
18259,0
40792,0
10324,0
796,0
5978,0
8878,0
12446,0
42391,0
36077,0
23411,0
17018,0
7536,0
6985,0
27330,1
11237,0
8267,1
346,0
16092,0
503,1
14160,0
29638,0
42868,0
5377,0
17540,0
6542,0
23751,0
20118,0
23250,0
1554,0
18340,0
1458,0
40008,0
19384,0
18169,0
9574,0
27285,0
43030,0
25109,0
16,0
924,1
7848,0
16128,0
25489,0
6724,0
1261,0
6920,1
14804,0
35928,0
1098,0
26537,0
29983,0
38940,0
11386,0
7862,0
10521,0
33281,0
28929,1
38349,0
29965,0
22856,0
16668,1
6792,1
29181,0
38609,0
35851,0
25506,0
12939,0
29501,0
39491,1
41567,0
33514,0
19295,0
28291,0
36483,1
35909,0
199,0
28090,0
13003,0
29767,0
22072,0
15007,0
29939,0
40473,0
7924,0
9296,0
38073,0
6348,0
40058,0
29412,1
16901,0
33762,0
12226,0
34109,0
9865,0
2688,0
22002,1
34843,0
11368,0
17453,0
10022,0
2473,0
23410,0
14567,0
33074,0
3919,1
25764,0
12843,0
4813,0
39197,0
9432,0
34391,0
40810,0
17093,0
28462,0
39809,0
27974,1
27913,0
4632,0
3294,0
25563,0
36376,1
16486,1
5649,0
30831,0
9759,1
26459,0
25710,0
10830,0
33809,1
16048,0
9984,0
41919,0
19538,0
24031,0
30176,0
21373,0
9989,0
5284,1
4256,1
40662,0
35067,0
36797,0
27673,0
27557,1
27976,1
41995,0
34670,0
37548,0
13838,1
23641,0
13799,0
11773,0
19355,0
34804,1
33601,0
38712,0
28082,0
15222,0
9236,0
21088,0
12343,0
26518,0
16503,0
30376,0
30440,0
11160,0
10889,0
3641,0
35891,0
42481,0
38418,0
9744,1
27604,1
28714,0
9441,0
21590,0
36810,0
15598,0
36048,1
18447,0
38391,0
13209,0
37900,0
21531,0
26662,0
17321,0
10547,0
30119,0
40147,0
31996,0
32414,0
14394,0
10522,0
42920,0
40811,0
10350,0
39510,1
24903,0
8828,0
36615,0
738,0
32028,1
25322,0
16682,1
10078,0
41543,0
12301,1
32216,0
24705,1
26223,1
29601,0
16720,0
4171,0
18369,0
11995,0
30171,1
27801,1
28160,0
4202,0
41999,0
18728,0
8285,1
1598,0
38533,0
20975,0
5664,0
10717,0
12778,0
22197,0
10862,0
20006,1
32814,0
28556,0
2667,0
19072,1
6447,0
458,1
36431,0
38960,0
31234,0
38903,0
37894,0
17245,0
16134,0
11608,0
18454,0
31760,0
16383,0
23233,0
31805,0
29040,0
12361,0
26135,0
2440,0
10863,0
37705,0
31545,1
42053,0
2225,0
8375,0
23740,0
41706,0
9837,1
37009,0
31131,0
2037,1
30580,0
19183,1
23716,0
43274,1
23917,0
43246,0
39199,0
17755,1
38785,0
642,0
1983,0
16837,0
16419,0
10288,0
38283,0
38346,0
1309,0
36095,1
27211,0
1895,0
2854,0
22726,0
28950,0
29358,1
23116,0
39526,0
40920,0
18651,0
3663,0
8172,0
4401,0
5290,0
21470,0
11175,0
38086,0
7216,0
33587,0
25661,0
43200,0
30454,0
16377,0
21409,0
11642,0
19696,0
10515,0
14991,0
1614,0
24777,0
17006,0
26665,0
39974,0
18247,0
18342,0
40432,0
6987,0
7594,0
31720,0
38133,0
5129,0
37627,0
41282,0
7787,0
11399,0
10484,0
24122,0
9887,1
42580,0
26330,0
673,0
6288,0
39993,0
7881,0
19743,1
16636,0
25404,0
7945,1
1853,0
16647,0
2472,0
508,0
31538,0
33903,0
6553,0
21581,0
22470,1
24070,0
42363,0
28810,0
9713,1
9106,0
17689,1
1573,1
34215,0
40105,0
30639,0
39876,0
32467,0
12157,0
12231,0
32706,0
5262,0
13813,0
4275,1
23854,1
26587,1
19297,0
24053,0
8299,1
18606,0
22837,0
15083,0
39115,0
34576,0
31017,1
29183,0
16227,0
16976,0
36312,1
41292,0
4296,1
8297,1
39079,0
18931,0
37949,0
15021,0
8183,0
25867,0
26157,0
35733,1
22861,0
12933,0
21952,0
7388,0
24307,0
39940,0
32065,0
32940,0
40679,0
25038,0
1405,1
734,1
16336,0
8852,1
11332,1
3718,0
4028,1
42375,0
31972,0
5731,0
14245,0
18392,0
18100,1
13240,1
25359,0
23609,0
2664,0
38358,0
13675,0
15480,0
9839,1
42936,0
27961,1
21274,1
18726,0
5085,1
9314,0
37961,0
29952,0
29949,0
15973,0
11781,0
7300,0
6533,0
41004,0
16171,0
9609,1
11521,0
7021,0
17955,1
9982,0
10060,0
1831,1
23712,0
23189,0
38614,0
38146,0
41605,0
7531,0
8783,0
2890,0
3301,0
25096,0
26354,0
1635,0
35785,1
42607,0
18747,0
32317,0
8487,0
18768,0
31214,0
9590,0
14261,0
18646,0
13647,0
22752,0
12154,0
6076,1
22642,1
5097,1
15470,0
42150,0
11199,0
39577,1
9036,0
33273,0
12505,0
12577,0
21692,0
39721,0
16772,0
520,1
10703,0
41037,0
15308,0
35653,0
14765,0
20412,0
4844,0
4628,1
731,1
11990,0
19521,0
3862,0
875,0
8610,0
43087,0
25613,0
31653,0
23987,0
25209,1
32819,0
17661,1
5990,0
31020,1
11888,0
36624,0
19018,1
41826,1
43311,0
20765,0
25152,1
19883,1
41557,0
6367,0
4903,0
32808,0
5807,0
4172,0
33682,1
41663,1
268,0
11943,1
19578,0
69,0
12857,1
13921,0
5605,0
28324,0
21913,0
37698,0
29854,0
33895,0
7964,0
5977,0
30358,0
41353,0
30814,0
24904,0
31638,0
39801,0
36157,0
35526,0
27864,1
27209,0
8989,0
10683,0
19930,1
11383,0
42490,1
37497,0
8079,0
4749,0
27772,0
10762,1
41987,0
30585,0
13210,0
28087,0
35187,0
15985,0
1733,0
5483,0
13033,0
16286,0
42161,0
37544,0
39019,0
3680,0
14643,1
31571,0
1852,0
18613,0
27691,1
36995,0
30024,0
5983,0
32473,0
23663,0
2253,0
40062,0
8875,0
38882,1
23335,0
14240,0
843,1
812,0
27993,0
28571,0
4157,0
10808,0
42924,0
29726,0
21820,0
3785,1
35740,1
15286,0
20112,0
27255,1
37247,0
19232,0
26849,0
4019,0
26852,0
4463,0
29989,0
25527,1
42005,1
32553,0
24240,0
23562,1
32997,0
10305,0
30130,0
13759,0
24471,0
9214,0
14842,0
15629,0
6011,0
39314,0
42769,1
37835,0
10133,0
25296,0
41848,1
23547,1
21808,0
33326,0
39852,0
41198,1
33724,0
37200,0
22895,0
10609,0
11523,0
26,0
35428,0
21975,0
29478,0
218,0
26033,0
34338,0
41259,0
2797,0
13846,0
19385,0
41363,0
36080,0
29924,0
34746,0
7438,0
34324,0
24815,0
30145,1
3643,0
19110,0
21316,0
13870,0
38828,0
32730,0
13561,0
3621,1
32755,0
20973,0
954,1
16472,0
42049,1
3327,0
35326,0
20244,0
12538,0
25091,0
38823,0
25749,0
35333,0
7248,0
29561,0
25717,0
23482,0
34113,0
37316,0
30971,0
17636,0
99,1
20170,0
33423,0
37631,0
927,1
32608,0
604,1
41508,0
21109,0
9833,0
34197,0
21343,0
7660,0
23570,0
3960,0
11568,0
41034,0
40050,0
39240,0
36882,0
36760,0
5173,1
42567,1
2003,0
16811,0
18296,0
31812,0
6464,0
33213,0
16029,0
2306,0
30309,0
15978,0
36445,0
25383,0
30467,0
3340,0
8141,0
37754,1
8382,0
10748,1
11197,0
26139,0
23717,0
23969,0
3106,0
9623,1
37763,0
9719,1
17860,0
28273,0
32656,0
33236,0
7539,0
15366,0
8862,0
22491,1
24529,0
6024,0
33007,0
29296,0
32300,0
23318,0
11406,0
24430,0
41801,1
30910,0
26707,0
13392,0
6845,0
22517,0
10538,0
40460,0
8564,0
40252,0
25291,0
12518,0
9698,0
2282,1
33860,1
9672,0
19287,0
1510,0
19344,0
32274,0
42087,0
32502,0
5758,0
39568,1
8912,0
31416,0
37540,0
13245,1
38382,1
39776,0
33932,0
34351,0
845,1
4758,0
25529,1
17518,0
13626,0
2171,1
16969,0
10945,0
31554,0
17550,1
5159,0
36112,0
11650,0
19582,0
21571,0
6812,1
34219,0
24898,0
2691,0
23361,0
43173,0
17543,0
8695,0
17289,0
29241,0
10940,0
40211,0
28289,0
1706,0
13197,0
36888,0
34806,1
26722,0
17692,1
10539,0
3524,0
35214,0
13051,0
25572,0
8458,0
5653,0
22241,0
623,1
20938,0
30350,0
32197,0
38895,0
20532,1
31184,0
17940,1
10488,0
11002,0
26019,0
32908,0
24241,0
11705,0
1618,0
9629,1
4946,0
1515,0
21110,0
1167,0
35344,0
4136,0
1644,0
3887,0
41208,0
13010,0
42256,0
7612,0
25453,0
25289,0
8980,0
12502,0
10179,0
6268,0
10007,0
26698,0
38720,1
31630,0
9530,0
22718,0
5492,0
16382,0
36852,0
18350,0
33947,0
28258,0
21797,0
11365,0
6267,0
27395,0
37994,0
7572,0
28145,0
21708,0
31263,0
28410,0
36416,0
30258,0
31029,0
12558,0
5141,0
6667,1
41246,0
38673,0
17037,0
37906,0
21927,0
4302,0
25011,0
19886,1
34925,0
16790,1
9423,0
39262,0
16814,0
18553,0
40736,0
19135,0
10617,0
25058,1
38970,0
20565,0
17383,0
2349,0
42788,0
6994,0
27953,1
12950,0
36367,1
10507,0
30092,0
14468,0
31464,0
33706,0
26786,0
28189,0
35107,0
33902,0
42366,0
15465,0
37464,0
14494,0
34921,0
31957,0
20946,0
40057,0
38867,1
30727,0
20685,1
27050,0
13442,0
13480,0
19526,0
41863,1
6717,0
5024,0
12620,0
23885,0
14036,0
15257,0
42673,1
18201,0
34252,0
13950,0
542,1
22720,0
1288,0
15952,0
33703,1
41760,1
8140,0
12323,0
12060,0
39303,0
23387,0
21415,0
32962,0
17843,0
42056,0
16457,0
22359,1
42352,0
2396,0
32229,0
15177,0
35548,0
13131,0
43273,1
28050,0
388,0
19210,0
4858,0
30204,0
28253,0
10998,0
365,1
43074,0
26308,1
14461,0
32977,0
36674,0
26039,0
29506,0
2644,0
9504,0
10028,0
26584,1
29722,0
9562,0
14888,0
39706,0
12798,1
14708,0
9558,0
22031,0
6355,0
8887,0
26106,0
40672,0
23966,0
37510,0
32597,0
33528,0
15352,0
2971,0
11607,0
9238,0
27391,0
30067,0
36135,1
41481,0
36230,1
34780,0
42922,0
1103,0
4447,1
20392,0
8721,0
23921,0
38947,0
8289,1
12692,0
19762,1
1488,0
18724,0
9516,0
26898,0
8069,0
34838,0
18086,1
30790,0
8078,0
7129,0
41977,0
2959,0
31467,0
31980,0
16642,0
11391,0
26050,0
14497,0
40221,0
17366,0
36469,0
19334,0
12594,0
9322,0
17397,0
42158,0
3694,0
40583,0
41027,0
35918,0
39164,0
5163,1
11049,0
31687,0
22615,0
33689,1
40767,0
10281,0
12289,1
7517,0
10062,0
12660,0
22811,0
18662,0
34611,0
20545,1
1750,0
33535,1
34947,0
40751,0
687,1
25965,0
8885,0
2326,0
33813,1
6734,0
23003,0
32911,0
34585,1
38780,0
25127,0
38512,0
24058,0
8330,1
28553,0
30066,0
31566,0
34285,0
40957,0
17869,0
35304,0
802,0
40969,0
42081,0
3565,0
18981,0
6377,0
31948,0
33156,0
344,0
32177,0
13259,0
19543,0
31500,0
29903,0
11987,0
5252,1
32182,0
42311,1
39886,0
29388,0
12267,0
10130,0
11424,0
21175,1
34314,0
41102,0
17982,0
35871,0
29855,0
22280,0
5300,0
41137,0
8387,0
37189,0
41495,0
2733,0
25487,0
22218,0
34457,0
27388,0
7805,0
2589,0
36245,1
36017,0
29243,0
5145,0
16952,0
19273,0
34502,0
171,0
36909,0
31868,0
27220,1
29535,0
15116,0
449,1
42400,0
5867,0
26160,0
2684,0
14337,0
39272,0
20781,0
18550,0
30634,0
10590,0
31373,0
40497,0
15517,0
34203,0
6568,0
4013,0
26276,0
36649,0
18762,0
34832,0
19691,0
7988,0
3231,0
9412,0
14963,0
36947,0
32267,0
22938,1
41859,1
38420,0
10437,0
19942,1
17870,0
31677,0
19055,0
12181,0
20414,0
20951,0
26260,0
27860,0
19911,1
17139,0
36969,0
2715,0
32436,0
29119,0
43162,0
15283,1
20229,0
18951,0
8908,0
35237,0
21443,1
28614,0
13857,0
36539,0
37375,0
3303,0
532,0
24478,0
33970,0
31976,0
35098,0
40756,0
30750,0
3712,0
1014,1
35936,1
13702,0
18617,0
15542,0
32530,0
25377,0
31517,0
11940,1
39230,0
10793,0
25935,0
43303,1
32062,0
29868,0
3905,0
17218,0
18307,0
4720,0
32174,0
42781,1
13179,0
12616,0
29931,0
8314,1
20191,0
16168,0
33099,0
41193,1
33635,0
10184,0
35478,0
38030,0
38013,0
1952,0
8599,0
28184,0
14476,0
34114,0
4308,0
37916,0
39282,0
42188,1
36790,0
28615,0
26230,1
20987,0
37862,0
28107,0
14674,1
21146,0
12171,0
27796,1
41828,1
12545,0
16864,0
12449,0
20131,0
10043,0
38825,0
16591,0
34968,0
4490,0
22246,0
7939,1
14226,1
24870,0
31695,0
40624,0
9107,0
38764,0
17526,0
17178,0
13502,0
37251,0
28945,0
40234,0
5709,0
43179,0
18557,0
5906,0
15903,0
41036,0
29635,0
10774,1
23682,0
39991,0
5088,1
17885,1
40255,0
13712,0
3596,0
23761,0
2587,0
24686,1
21589,0
8944,0
15432,0
4381,0
7090,0
35946,0
23593,0
25387,0
6311,0
8999,0
21492,1
13835,1
36070,0
12840,0
16527,0
34769,0
3639,0
23028,0
8151,0
6347,0
33051,0
35620,1
5463,0
39581,1
790,1
12463,0
1326,0
11597,0
9803,0
847,0
25981,0
40007,0
29878,0
34899,0
16974,0
22850,0
17684,1
29161,0
5253,1
22697,0
21634,0
30146,0
32050,0
16552,0
34322,0
37356,0
11889,0
23920,0
14257,0
26158,0
26987,0
5092,1
22714,0
9961,0
37712,0
40206,0
33166,0
30725,0
32400,0
33704,1
40905,0
13224,0
22707,0
3290,0
16426,0
30254,0
33126,0
6670,1
33178,0
35693,0
24946,0
27918,0
28631,0
9491,0
39508,1
32083,0
19658,0
5744,0
35227,0
7967,0
15278,1
41533,0
11881,0
32517,0
27962,1
614,1
19464,1
33746,0
36709,0
10018,0
12315,0
42726,0
14396,0
8182,0
22434,0
13100,0
33907,0
34750,0
30129,0
8680,0
6732,0
41163,0
17248,0
39728,0
24111,0
7816,0
35907,0
16325,0
37552,1
24637,0
28921,1
18858,0
37093,0
31492,0
13493,0
14755,0
32234,0
24827,0
43052,0
36472,0
17813,1
36222,0
26789,0
14040,0
8902,0
38685,1
34607,0
12004,0
34506,0
20430,0
42805,0
67,0
32088,0
4440,1
28626,0
43006,0
4619,1
16660,0
20791,0
29645,0
7156,0
7241,0
39868,0
1453,0
40722,0
9288,0
19351,0
22983,0
1431,0
25969,0
31905,0
14272,0
37244,0
26989,0
33407,0
30476,0
22281,0
34267,0
8039,0
22136,0
28760,0
13643,0
39735,0
35347,0
10349,0
40880,0
16852,0
19013,1
14319,0
29760,0
37860,0
13910,0
39848,0
11182,0
6384,0
34519,0
9677,0
13421,0
25049,1
6506,0
40850,0
26501,0
28653,0
10613,0
34435,0
37089,0
20224,0
10319,1
30083,0
28975,0
2699,0
16509,0
10627,0
2007,0
10423,0
31819,0
27811,1
4567,0
35265,0
12118,0
6584,0
13375,0
19624,0
31369,0
3810,1
18107,0
5363,0
14183,0
21245,0
40566,0
3684,0
39546,0
37340,0
39797,0
7952,0
15562,0
11651,0
30338,0
4311,0
7270,0
37322,0
35562,0
22731,0
25019,0
7245,0
18779,0
29180,0
16667,1
37841,0
6092,1
8778,0
15802,0
11977,0
565,1
12044,0
21791,0
403,1
13426,0
33227,0
7395,0
25148,1
26348,0
20054,0
32221,0
12448,0
30983,0
11668,0
23529,0
37972,0
19157,0
25134,1
10661,0
12464,0
36309,1
42859,0
42765,1
3800,1
21693,0
7093,0
24635,0
22770,0
4225,0
28564,0
15313,0
18175,0
27521,1
29426,1
21331,0
1230,0
32794,0
363,0
30655,0
6334,0
12987,0
15942,0
30723,0
13318,1
35602,0
15692,0
18690,0
12263,1
39408,0
20099,0
16641,0
14563,0
35281,0
6012,0
11041,0
9059,0
15702,0
16471,0
18717,0
5499,0
814,0
19348,0
6639,1
39397,0
23347,0
6935,1
8045,0
5458,0
11023,0
13436,0
22079,0
37955,0
25473,0
23205,0
15577,0
7456,0
37856,0
32860,0
40760,0
24668,1
14025,0
7471,0
33555,1
22038,0
146,0
17665,1
5177,1
23607,0
35601,0
2475,0
33516,0
37267,0
41690,0
31074,0
7507,0
4585,0
26496,0
23409,0
41767,1
41504,0
9470,0
40857,0
30709,0
37176,0
25521,0
4345,0
32287,0
26600,1
26598,1
35571,1
40769,0
27972,1
4751,0
31676,0
17721,1
42487,1
7498,0
6298,0
35305,0
24994,0
39639,0
25568,0
6839,0
6693,1
30488,1
22494,1
43333,1
1861,0
35065,0
2229,0
8648,0
3324,0
21513,1
33315,0
18568,0
35254,0
4916,0
21998,0
25277,0
30391,0
14640,1
1375,0
10238,0
29058,0
22177,0
22173,0
36414,0
5712,0
5106,0
28028,1
11080,1
7362,0
37694,0
32554,0
38367,0
551,0
15200,0
27628,0
7877,0
24937,1
4324,0
35532,0
1738,1
32086,0
30078,0
8796,1
36811,0
3619,1
9822,0
34959,0
29500,0
24203,1
10708,0
8018,0
36785,0
32457,0
11742,0
15143,0
19820,1
35974,0
2580,0
32314,0
19812,1
37799,0
31509,0
14832,0
11851,0
10675,0
42968,0
11282,0
39511,1
37931,0
12532,0
66,0
38486,0
3286,0
4708,0
16874,0
42599,0
25365,0
40346,0
30214,0
13248,1
6975,0
837,0
13511,0
7143,0
1949,1
12170,0
38889,0
3708,0
24850,1
8911,0
17201,0
4945,0
5704,0
21019,0
35297,0
16920,0
13292,0
20991,0
3634,0
18364,0
33449,0
16739,0
22459,1
34337,0
24647,0
10990,0
18595,0
36047,1
5578,0
7714,0
12385,0
5708,0
23962,0
22826,0
1803,1
3922,1
31769,0
25173,0
17001,0
33773,0
25918,0
18572,0
20990,0
9695,0
3923,1
37895,0
23952,0
10356,0
29129,0
42220,0
27823,0
36152,0
26623,1
5996,0
874,0
30712,0
21629,0
1007,1
22552,0
22451,0
27960,1
40809,0
4984,0
12399,1
29662,0
6173,1
42356,1
18632,0
31977,0
3397,1
42921,0
11594,0
11964,0
2795,0
7291,0
23823,0
19904,1
13893,0
8485,0
28346,0
25185,0
19185,1
538,1
35411,0
12826,0
25358,0
35257,0
12040,0
16495,1
33652,0
30268,0
10858,0
28171,0
19286,0
35349,0
37396,0
32995,0
35920,0
38929,0
11554,0
15825,0
13703,0
32588,0
18765,0
3961,0
2062,0
15155,0
35824,0
1494,0
27404,0
3341,0
26806,1
16630,0
38467,0
26953,1
41272,0
1688,0
37203,0
24949,0
34115,0
16351,0
7218,0
23840,0
394,0
16731,0
8901,0
12190,0
33094,0
21369,0
1093,0
6125,1
7314,0
9358,0
8921,0
12476,0
5319,0
37669,0
19920,1
2249,0
36395,0
36175,0
41362,0
26442,0
27435,0
34941,0
3291,0
41094,0
23919,0
9641,1
319,1
28332,0
3699,0
22599,0
14267,0
22785,0
2299,0
15848,0
26942,1
9263,0
11612,0
24056,0
5378,0
26433,0
26940,1
30534,0
19698,0
35402,0
13652,0
36126,1
28204,0
9831,0
5945,0
8247,0
11271,0
3050,0
24299,0
16639,0
33599,0
18255,0
15347,0
31014,0
6978,0
33604,0
31482,0
25881,0
14788,0
43046,0
29031,0
43027,0
40746,0
25079,0
36331,0
22847,0
33012,0
11991,0
32171,0
23683,0
36,0
13556,0
21888,0
6339,0
38644,1
8445,0
37499,0
38638,1
27008,0
32198,0
31146,0
15057,0
33147,0
28796,0
39831,0
19465,0
38353,0
39985,0
8814,1
12318,0
8671,0
35259,0
7149,0
25810,0
17711,1
17399,0
30114,0
11295,0
38990,0
5800,0
31524,0
6686,1
27452,1
10361,0
5366,0
17872,0
9596,0
19414,0
7140,0
22151,0
42484,1
24665,1
16898,0
4195,0
40891,0
25157,1
13699,0
17710,1
17626,0
12372,0
28345,0
42919,0
38843,0
4606,1
35482,0
5999,0
18664,0
26325,0
3857,0
4385,0
36153,0
19824,1
35361,0
33318,0
8831,0
10756,1
36164,1
11024,0
24661,1
27302,0
12827,0
10557,0
24825,0
22677,0
15385,0
3795,1
5060,0
6364,0
40570,0
15338,0
29799,0
36168,1
11094,1
14345,0
23561,1
34658,0
12930,0
9556,0
13760,0
3042,0
10592,0
3032,0
36062,0
685,1
11960,0
28917,1
15875,0
11545,0
32723,0
15729,0
31490,0
37007,0
1977,0
4661,0
42548,0
20049,0
31569,0
14834,0
20732,0
42181,1
13214,0
9136,0
20169,0
20315,0
36306,0
17228,0
17130,0
32075,0
10824,0
26350,0
18373,0
19872,1
25423,0
6879,1
40682,0
41077,0
18903,0
6624,1
23321,0
39709,0
4644,0
42350,0
21335,0
18808,0
18545,0
30327,0
30637,0
39434,0
5093,1
30903,0
42803,0
15976,0
12867,0
1581,1
18666,0
20188,0
28014,0
42152,0
11682,0
9586,0
36480,1
22364,1
26408,0
10646,0
13644,0
30933,0
23649,0
30852,0
7469,0
40428,0
15233,0
2442,0
7695,0
12452,0
25875,0
16185,0
3521,0
3830,0
8728,0
21397,0
11818,0
14730,0
38075,0
1760,0
38151,0
1664,1
28981,0
5608,0
1702,0
33008,0
30911,0
35906,0
17422,0
12759,0
8736,0
3117,0
41071,0
32573,0
18440,0
41356,0
19356,0
14547,0
11904,0
21150,0
24230,0
32721,0
8165,0
12459,0
35262,0
18939,0
35269,0
16656,0
281,0
3289,0
23198,0
36243,1
34723,0
34530,0
19456,1
16172,0
6702,0
30610,0
24195,1
15267,0
15459,0
29359,1
37831,0
15045,0
6416,0
39853,0
42308,1
14545,0
20805,0
1047,0
16317,0
37117,0
23224,0
37953,0
40271,0
15393,0
39658,1
15120,0
19170,1
39764,0
4836,0
13803,0
31402,0
5352,0
19084,0
4961,0
12781,0
27309,0
11238,0
7650,0
20194,0
410,0
4165,0
38671,0
21915,0
8705,0
61,0
32089,0
10450,0
14962,0
25302,0
6981,0
15312,0
2098,1
6159,1
17655,1
15945,0
2860,0
34076,0
8237,0
20956,0
22676,0
25649,0
24547,1
8084,1
13560,0
7529,0
27479,0
8883,0
23891,0
11762,0
33333,0
38045,0
22083,0
12967,0
37436,0
12935,0
7009,0
34846,0
14772,0
39302,0
23884,0
28960,1
35517,0
38439,0
3266,0
40381,0
23168,0
42728,0
36645,0
32395,0
8779,0
12068,0
18913,0
37471,0
30270,0
32119,0
41628,1
40898,0
28741,0
23696,0
12557,0
3484,0
18753,0
21777,0
42534,0
33104,0
12023,0
38618,0
43124,0
29254,0
9945,0
9895,0
7304,0
43014,0
19873,1
20075,0
10766,1
24055,0
13884,0
23911,0
40145,0
37911,0
39540,0
7054,0
9902,0
26239,0
11832,0
33797,1
39800,0
38350,0
3854,0
25868,0
6516,0
21672,0
5693,0
1115,0
18216,0
3220,1
31562,0
10256,0
41161,0
1003,1
14455,0
10986,0
39840,0
39438,0
40697,0
1185,0
32222,0
17152,0
1234,0
37842,0
28708,0
27280,0
32058,0
2267,1
30373,0
4101,0
14460,0
13939,0
856,0
6390,0
42775,1
39630,0
23803,1
25644,0
19467,0
7394,0
11876,0
19670,0
10445,0
35250,0
36500,0
6727,0
2958,0
41393,0
8723,0
25392,0
27070,0
39,0
10188,0
1484,0
4547,1
32275,0
19979,1
11057,0
41322,0
39234,0
15168,0
13133,0
26098,0
26576,1
3865,0
38861,1
12860,0
25024,0
10529,0
40367,0
2354,1
2719,0
5868,0
23223,0
35353,0
33141,0
30179,0
11820,0
8395,0
23203,0
2238,1
39619,0
8315,1
23748,0
9289,0
29759,0
22238,0
12636,0
17865,0
30533,0
5569,0
14136,0
30456,0
36036,0
11613,0
9875,0
19836,1
37716,0
33252,0
18002,1
2467,1
32945,0
32577,0
17657,1
21021,0
8787,1
39569,1
26543,0
12508,0
16458,0
25283,0
18559,0
17835,0
9457,0
15414,0
829,1
19442,0
40657,0
38953,0
3828,0
22222,0
41682,1
13305,0
14166,0
9397,0
7350,0
566,1
10344,0
19148,0
31515,0
12719,0
10464,0
18284,0
33162,0
23624,0
75,0
34154,0
6592,0
11084,1
15080,0
42770,1
35314,0
20291,0
14877,0
36751,0
28218,0
7914,0
35659,1
25917,0
40457,0
12076,0
2092,1
34875,0
36053,0
5969,0
39811,0
35727,1
41757,1
32259,0
10252,0
13590,0
36375,1
16919,0
39016,0
8626,0
28438,0
20134,1
1742,0
1087,0
7178,0
31628,0
40116,0
11714,0
30227,0
32640,0
28688,0
12109,0
878,0
28047,0
36099,1
32489,0
38390,0
32664,0
14227,1
2014,0
27866,1
24907,0
39495,1
39743,0
1992,0
16037,0
39336,0
5067,0
40562,0
771,1
18746,0
22204,0
21869,0
4212,0
41449,0
10457,0
31753,0
40936,0
33531,0
31330,0
22270,0
3803,1
32678,0
34853,0
22914,1
25307,0
11917,0
2857,0
25216,0
21813,0
4534,1
6844,0
17810,1
17941,1
42323,0
6096,1
29169,0
21119,0
19684,0
4549,0
15726,0
32382,0
36689,0
34400,0
15711,0
13962,0
28251,0
7012,0
34373,0
8688,0
21399,0
13697,0
12299,1
21736,0
8872,0
4466,0
9092,0
28902,1
27251,1
6,1
28196,0
2823,0
19263,0
10244,0
22037,0
27282,0
32792,0
16414,0
29409,1
32538,0
10726,0
43028,0
34589,1
5968,0
942,0
34152,0
28695,0
38621,0
24116,0
25937,0
38364,0
12888,0
7599,0
29620,0
9560,0
36640,0
11907,0
38047,0
9932,0
6887,1
25390,0
7097,0
20176,0
43169,0
38027,0
11660,0
183,1
22316,0
30082,0
1985,0
17298,0
17377,0
28538,0
25445,0
24896,0
11165,0
30491,1
13615,0
40471,0
37222,0
11915,0
15192,0
1585,0
2314,1
33733,0
41213,0
27455,1
19198,0
16410,0
41302,0
27069,0
21564,0
38957,0
11737,0
24170,0
753,0
14368,0
2103,1
14449,0
38120,0
1537,0
42979,0
21143,0
30307,0
41658,1
24118,0
12679,0
8600,0
42717,0
36186,1
18792,0
37859,0
42320,0
42129,1
26553,0
36874,0
33584,0
42574,0
26510,0
8957,0
11522,0
4337,0
12975,0
23077,0
22643,1
37688,0
21410,0
16574,0
37476,1
35272,0
23710,0
31137,0
4879,0
36487,0
17439,0
21654,0
9707,1
19793,1
2741,0
6407,0
31635,0
31220,0
1734,1
20384,0
4099,0
32720,0
8089,1
33362,0
9545,1
8661,0
17616,0
2293,1
28866,0
28678,0
20165,0
32285,0
19699,0
17741,1
36150,0
14664,1
35164,0
40648,0
1611,0
38908,0
24670,1
20372,0
13368,0
9806,0
29091,0
37937,0
5030,0
28380,0
16298,0
6587,0
20725,0
15020,0
3317,0
37701,0
5207,0
8886,0
25899,0
27495,0
20325,0
14953,0
21669,0
5236,1
427,1
30049,0
4344,0
27361,0
39372,1
43257,0
9227,0
29179,0
16268,0
6737,0
13897,0
41149,0
43043,0
2804,0
17197,0
21190,0
5748,0
16303,0
5755,0
35403,0
23861,0
37851,0
32308,0
17119,0
16861,0
20984,0
36722,0
7155,0
34375,0
41696,0
31050,0
1961,0
35626,1
42175,1
19478,0
10044,0
30616,0
39271,0
17494,0
26531,0
37129,0
29267,0
4728,0
19108,0
16403,0
15330,0
23983,0
41782,1
41915,0
717,0
23715,0
31620,0
13443,0
30865,0
9747,1
26818,0
33722,0
30342,0
32629,0
20316,0
18708,0
24315,0
25638,0
